tweet_id	tweet_text	label
'383138602198122496'	“@WSJ: Photos of the #island that appeared after powerful #Pakistan #earthquake: http://t.co/GXSelv3leJ” #ASIA	other_useful_information
'383152388560789504'	#Island Emerges After #Pakistan #Earthquake http://t.co/h5uuf9Z4dv via @WSJ	other_useful_information
'383254044921167872'	Pic-10 #KKF send relief goods for #Balochistan Earthquake Victims #ReliefByKKF #MQM #Pakistan http://t.co/Y7EHSXagFx	donation_needs_or_offers_or_volunteering_services
'384789762470858752'	Remember Dr #TuQ when he said #Vote4None, well #India's SC will add this box on the ballot paper. #WakeupPakistan #RisePakistan #Pakistan	not_related_or_irrelevant
'382956922174844928'	#PakVotes Home News National Govt capable of dealing with situation in quake affected ... - Associat... http://t.co/eL53ddqpGb #Pakistan	other_useful_information
'384022721791004672'	Also let us not forget the victims of earthquakes in #Pakistan, we all are thinking of the survivors and their rescuers	sympathy_and_emotional_support
'383530345624129536'	150 trucks carrying supplies for #Balochistan earthquake victims stopped by #Pakistan SecurityForces- LocalNGO-SPO @BBCWorld @AJEnglish	donation_needs_or_offers_or_volunteering_services
'383058255985270784'	RIP to all those lost in the massive #earthquake in #Pakistan you will be remembered by a new #island. #ToSoon	sympathy_and_emotional_support
'383304151977168896'	Baloch Govt with aid from federal/other provincial govts &amp; Army struggling hard to provide relief but lot need to be done still #Awaran	donation_needs_or_offers_or_volunteering_services
'383334987137028096'	RT @ShakeOut: #ShakeOutTip: Get #earthquake alerts from the @USGS and preparedness tips - all via the @RedCross earthquake app: http://t.co…	other_useful_information
'382924141810024449'	College of Charleston professor says Pakistan earthquake was felt in South Carolina http://t.co/yxyYSzSVl6 #chsnews #scnews #pakistan	other_useful_information
'383972278377385984'	@zameer0201 @RoghaniSaud @ZarrarKhuhro #Awaran #Earthquake it's reality	not_related_or_irrelevant
'383259000802140160'	RT @reliefweb: MicroMappers launched for #Pakistan #earthquake response - join to help the efforts: http://t.co/um8ZiyUKgd v @PatrickMeier …	donation_needs_or_offers_or_volunteering_services
'382845580101160960'	May Allah give us strength to bear the loss of lives because of the #Earthquake in #Balochistan #Pakistan Y'all are worth our prayers	sympathy_and_emotional_support
'384269866015813632'	@Senator_Baloch It's decent to keep that aside/recognize the quick response of #PakMilitary to #Balochistan #earthquake despite #BLA attacks	other_useful_information
'383256800826388480'	Pic-25 #KKF send relief goods for #Balochistan Earthquake Victims #ReliefByKKF #MQM #Pakistan http://t.co/lx9c4W1gsi	donation_needs_or_offers_or_volunteering_services
'384383832037662720'	RT @OfficialMqm: Pic8: #KKF Send Relief Goods For #Balochistan Earthquake Victims #ReliefByKKF #MQM http://t.co/U9WXrphS44	donation_needs_or_offers_or_volunteering_services
'383237752516382722'	RT @equakea: #earthquake: M 1.3, Central Alaska http://t.co/jzXMv08oYq	other_useful_information
'383317795326668800'	RT @mmatalpur: #DGKhan students collecting donations for #Balochistan  #QuakeAffectedPeople near #PressClub removed by police&amp;agencies @BBC…	donation_needs_or_offers_or_volunteering_services
'384889997813231616'	#Innovation Calypso Technology said that the Australian Securities Exchange (ASX) has cleared its fi... http://t.co/4qVLVmEe76 #Pakistan	not_related_or_irrelevant
'383604990721683456'	RT @ajmaljami: --&gt; RT @dunyanetwork: CM #Punjab, Punjab Govt donate Rs 100m to Prime Minister's #Balochistan #Earthquake Relief Fund #Pakis…	donation_needs_or_offers_or_volunteering_services
'383658847673389056'	#earthquake M 2.8, Alaska Peninsula: September 27, 2013 01:12:31 GMT http://t.co/spi4poo7vk	other_useful_information
'383950504948432896'	RT @EarthquakeAu: New #Earthquake #Pastday M 3.1, Virgin Islands region http://t.co/k0jArdGort	other_useful_information
'383064916698992640'	#earthquake: M 4.4 - North-America United States [Alaska] Port Alexander: Preliminary Earthquake Report:  Da... http://t.co/6M9KwQdo3i	other_useful_information
'382854405717901315'	@FarrukhKPitafi  #PAKISTAN: #Nawaz Blundered By Going Against #Kayani's Warning Not To Adopt A Surrender Strategy http://t.co/CNlPJ4OSXa	not_related_or_irrelevant
'382850243190345728'	Deputy Speaker Balochistan Assembly Abdul Qudoos Bizenjo says 1000 died in #earthquake, 40K houses damaged, 300k people affected	injured_or_dead_people
'383927059132997632'	RT @Baahirezaman: 12 confirmed dead many injured because of today's #earthquake in #Mashkay - Govt. Of #Balochistan	injured_or_dead_people
'384084379036688384'	#earthquake M 2.8, Central Alaska: September 28, 2013 22:26:21 GMT http://t.co/UM2nKJs2B4	other_useful_information
'383343339728146432'	RT @noisavioursday: The #AIDS pandemic was killing 5,000 Zimbabweans a week: http://t.co/bOl1wDsujU #Zimbabwe #Indonesia #Pakistan #Lahore …	injured_or_dead_people
'384349320142532608'	RT @MQMTelevision: #TTP issued video of attack that killed Major Sanaullah and other Pak Army Officers #PeshawarBleeds #Pakistan http://t.c…	not_related_or_irrelevant
'382852574577053696'	RT @Chawash_Baloch: 45,000 houses destroyed in Awaran and Kech #earthquake,more than 300 deadbodies recovered from rubles,victims need imme…	injured_or_dead_people
'383003699360309250'	RT @chaudry_nouman1: A new island emerged after #earthquake #amazing :)	other_useful_information
'384835086971330560'	#Earthquake at 1km NE of Borazjan, Iran 4.7 M. Detph 10.0 Km. - 2013-10-01 01:44:40 UTC http://t.co/pcHv2ZBtd5	other_useful_information
'384981841188749313'	RT @JuD_Cyberteam: Join us for the Non Stop #Relief4Balochistan for our brothers in #Awaran. #Earthquake http://t.co/cUBByHNq1y	donation_needs_or_offers_or_volunteering_services
'383582554630418432'	RT @MiddleEast_BRK: #Taliban #terrorists detonate bomb inside civil govt. employee / pure civilian bus in #Peshawar, #Pakistan. 17 killed, …	not_related_or_irrelevant
'383022981225938946'	#PakVotes How Did the Pakistan Earthquake Create a Mud Island? - National Geographic: National Geogr... http://t.co/UgffasZKCW #Pakistan	other_useful_information
'384966285584785408'	RT @MeeranBaluch: #BalochistanEarthquake victim of mother nature.And #BalochGenocide by #pakistan &amp; the silent international community. htt…	sympathy_and_emotional_support
'383301993894141953'	【#USGS #alert】 M 3.5, Island of Hawaii, Hawaii: September 26, 2013 18:36:02 GMT http://t.co/3ygC2uQMDC #earthquake #tsunami #prayfromjapan	other_useful_information
'383433215257497600'	RT @UNOCHA: #Pakistan earthquake update: Humanitarian partners are supporting Government authorities to provide assistance http://t.co/bLAO…	donation_needs_or_offers_or_volunteering_services
'384475317890322432'	RT @Rubiconski: As many as 98% of those killed by drone strikes are civilians. #Pakistan #Somalia   http://t.co/NuYg8lpQCL	injured_or_dead_people
'384386936754147328'	Qissa Khwani Blast #Peshawar: death toll raised; 44 persons killed and injured over 90. #KP #Pakistan #LRH	injured_or_dead_people
'382850892586045440'	Reuters: Death toll from #Pakistan quake reaches 327 - officials	injured_or_dead_people
'384239413846216704'	#PAKISTAN: THE #CHRISTIANS ARE DYING FOR US TO HELP - By Jenny McCartney - The Telegraph  http://t.co/g7UcrsrHlf @Askari_H @FarrukhHussaini	not_related_or_irrelevant
'382850672074702849'	RT @asorok1: For the bereaved and injured in #Kenya and #Pakistan Holy Spirit Divine, please console and comfort in Jesus name! #EuropaAfri…	sympathy_and_emotional_support
'383070962251739137'	@Maria_Memon What's with the #Balochistan CMs and the UK? #BalochisanEarthquake	not_related_or_irrelevant
'383902732664705024'	"RT @AJELive: #Balochistan quake area struck again | AJE's Kamal Hyder: ""We're hearing that several districts have been affected"" http://t.c…"	infrastructure_and_utilities_damage
'383834886684958720'	#earthquake: M 3.2 - Caribean Sea U.S. Virgin Islands [Saint Thomas Island] Charlotte Amalie: Preliminary Eart... http://t.co/6CRfxmPyCa	other_useful_information
'383101980316426241'	i wonder why federal government is not allowing International NGO,s to help #earthquake effected areas of #Balochistan	not_related_or_irrelevant
'382814139623931904'	RT @Zarina_Baloch: More than 230 killed in major earthquake in #Balochistan http://t.co/F4OHHYWyH4 via @reuters	injured_or_dead_people
'382937771267981312'	RT @noXforU: RT @RT_com: BREAKING: #Tsunami warning after 7.0 #earthquake off #Peru coast http://t.co/YepfEmmpyo	other_useful_information
'382839308643614720'	#Pakistan earthquake: Hundreds dead in #Balochistan http://t.co/TS7Wa2Vy9g #Nepal Needs To Focus Preventive Measures Before It Is Too Late.	injured_or_dead_people
'383934629226762240'	RT @geonews_english: CM #Balochistan confirms 11 killed in #Awaran during Saturday’s #earthquake http://t.co/a9Yehw2OEf	injured_or_dead_people
'384378337218400256'	1.59 magnitude #earthquake. 54km SSW of Beatty, Nevada.http://t.co/XOLIsSVM3e	other_useful_information
'383125159051149312'	A 13 year old girl in school uniform found dead(and raped) in Seaview #Karachi  Are young girls the new Shias of #Pakistan?	injured_or_dead_people
'383961112339054592'	#earthquake M2.3: Puerto Rico region http://t.co/hxHAR1nfuO	other_useful_information
'382948237860405248'	RT @alabamaquake: NEW #earthquake, PERU, M7.0, 11:42a CT today, much damage, no casualties report yet - seismogram http://t.co/37nDopViUR	infrastructure_and_utilities_damage
'383557290575405056'	#Earthquake victims of #Balochistan need your help! Contact +973-39297469 to hand over your donations. Do your part &amp; save #humanity.	donation_needs_or_offers_or_volunteering_services
'384388987785199616'	#Sismo #Earthquake M 1.5, 9km NE of Gilroy, California http://t.co/i4I1f98lFo	other_useful_information
'383016689333710848'	#Earthquake in #Peru 6.8 ; Earthquake on #Iran &amp; #Pakistan border 7.7	other_useful_information
'384182601637826560'	Fukushima Nuke Power Plant : Nothing serious. http://t.co/zQei4p5ntN #311 #3_11 #Politics #japan #earthquake #CNN #Economy #ABC #BBC #FOX	other_useful_information
'382941202825625600'	RT @Miandaddy: On a serious note, please donate generously for the #Earthquake victims. Aap naya iPhone ya naya console baad main bhi khare…	donation_needs_or_offers_or_volunteering_services
'383499729197228033'	#Earthquake of M 4.9, 89km WSW of Awaran, Pakistan http://t.co/Ja6cg7hWLG	other_useful_information
'383002239461109762'	[WW] 2013-09-25 22:23:47 UTC | at 100km ESE of King Salmon, #Alaska → 58.449°N 155.003°W | 2.9 SR, depth 100.00km        ...  #Earthquake	other_useful_information
'382906858022776832'	May Allah grant forgiveness to all who died in the earthquake in pakistan! #Pakistan	sympathy_and_emotional_support
'383363697571536897'	RT @SabaQamarGEO: #Earthquake May Allah have mercy and give strength to all victims and families.	sympathy_and_emotional_support
'382836313562435584'	Pakistan earthquake kills hundreds as new island formed - Channel 4 News: The News Internation... http://t.co/ahuEtxsxnV #pakistan #news	injured_or_dead_people
'383588119385096193'	RT @LuluLAngeles: RT@AnonymousBaluch 150 trucks carrying supplies 4 #Balochistan earthquake vics stopped by #Pakistan SecurityForces-LocalN…	donation_needs_or_offers_or_volunteering_services
'384192224793477120'	"#Indian PM #Manmohan Singh said #Pakistan must stop being ""the epicentre of #terrorism"", ahead of talks with #Nawaz #Sharif."	not_related_or_irrelevant
'384228665762271232'	RT @SufiTheCaptain: Strongly condemn #PeshawarBlast, my thoughts with brave people of #Peshawar &amp; #KPK today. #Pakistan #Peace	sympathy_and_emotional_support
'383554964184125440'	RT @mirza9: Two more islands have emerged off the #Balochistan coast after the earthquake - http://t.co/XqvTgo46gJ #Pakistan	other_useful_information
'383550539440480256'	RT @Lensonbaloch #Awaran is one of poorest areas in #Pakistan with development indicators worse than #Ethopia #Balochistan #earthquake	not_related_or_irrelevant
'383732404390600705'	#Earthquake 2 - 14km SSE of Indios, Puerto Rico http://t.co/ZKnto84UCl	other_useful_information
'383686486144471040'	RT @InsuranceBureau: We're proud to be sponsoring #ShakeOutBC for #earthquake safety awareness: http://t.co/T20A2w3CMo	donation_needs_or_offers_or_volunteering_services
'383946185020407808'	#USGS M 2.8, 67km NNW of Charlotte Amalie, U.S. Virgin Islands http://t.co/OkLQpDkaDi #earthquake	other_useful_information
'383883145965084672'	RT @ChartayNahiHo: OH BC HAHAHAHAHAAH xD  #Earthquake http://t.co/jbzVvJXXBf	not_related_or_irrelevant
'384895599855685633'	#Earthquake of M 6.6, Sea of Okhotsk http://t.co/IyCQ7atRDa	other_useful_information
'382898540252766208'	"(Twitteralert) #Twitter alert: What would you #name the new #island? http://t.co/S6O24FKusw #Pakistan #Gwadar #Balochistan #earthquake"""	other_useful_information
'384794328670806016'	【#USGS #alert】 M 1.7, Island of Hawaii, Hawaii: September 30, 2013 21:21:12 GMT http://t.co/YTf4C8odRA #earthquake #tsunami #prayfromjapan	other_useful_information
'384618423142993920'	【#USGS #Breaking】 M 1.6, 4km SW of Yucca Valley, California http://t.co/r4CNXAkM49 #PastHour #16 #earthquake #tsunami #prayfromjapan	other_useful_information
'383867357074292736'	#USGS: Magnitude-6.8 #earthquake has struck Awaran city in #Pakistan's Balochistan province. More soon... http://t.co/w4AM3V3IF5	other_useful_information
'383711746621313025'	Devastating aftermath of bus #bomb that killed 17 people carrying #Pakistan government workers http://t.co/7zsZcDCQZi via @MailOnline	injured_or_dead_people
'384015567319228416'	Pakistan Army in support of Baloch people in #Awaran #Balochistan #Earthquake https://t.co/5fdcPSGCHM	donation_needs_or_offers_or_volunteering_services
'383992542414381057'	#Pakistan Pakistan earthquake region struck again - The Independent: The IndependentPakistan earthquake region... http://t.co/4RwTMrsydY	other_useful_information
'383879322659856384'	YaAllah another one ! We already have #Pmln #MQM #ANP :/ y these #earthquake now :(	not_related_or_irrelevant
'382862267340976128'	Today Show 'Situation in Baluchistan after Massive Earthquake' how #Pakistan response! any question?	other_useful_information
'383186843719970816'	Please pray for my country #Balochistan #Awaran #Gwadar #balochistanearthquake #zalzala #baloch… http://t.co/acagK4a7P2	sympathy_and_emotional_support
'383939148425330688'	Another #earthquake jolts shattered #Balochistan district, kills 15 | updates http://t.co/i3bLvb5Cdu #Awaran #Pakistan	injured_or_dead_people
'383674962428436480'	1.7 magnitude #earthquake. 21 mi from Yucaipa, CA, United States.http://t.co/LuxBhfpY39	other_useful_information
'384336541944123392'	RT @Alhaan_: #Balochistan quake: The rising death toll; Many people feared to be remained under wreckage http://t.co/N7s9yMInxl	injured_or_dead_people
'383874652277190656'	Poor #Balochistan already squeezed from all sides is again victim of huge #earthquake. :(	other_useful_information
'384756624998424577'	September 30, 1988. More Than 250 Innocent People Were Shot Dead In 5 Minutes! #HyderabadMassacre #Pakistan @WasayJalil	injured_or_dead_people
'383128637727580160'	Earthquake in Mexico. #2013 #earthquake #eq #esri #usgs http://t.co/t1KQdD09d7	other_useful_information
'382880348935561217'	RT @SusanMarie_NY: #Humanity Defeated Again in #Pakistan, Over 80 #Christians Killed http://t.co/EyXtkksOXP via @globalvoices	injured_or_dead_people
'382936210412691456'	Comparing Imran khan with Zaid Hamid; i guess latter still makes way more sense than Imran khan, have to admit. #Pakistan #TTP #PTI	not_related_or_irrelevant
'384596985870696448'	USGS reports a M3 #earthquake 5km SW of Volcano, Hawaii on 9/30/13 @ 8:28:46 UTC http://t.co/oj4RCh5Eyo #quake	other_useful_information
'382845431061176322'	The death toll from yesterday's massive #earthquake has now risen to more than 300 people with even more injured.... http://t.co/5m1Ogql5eV	injured_or_dead_people
'383076170029207552'	RT @warpedgaijin: How Did the #Pakistan #Earthquake Create a Mud Island? http://t.co/mMexruwehv	other_useful_information
'382842387107545088'	"#ReliefByKKF RT @LeonAleem #KKF Send Relief Goods For #Balochistan #Earthquake Victims"" http://t.co/PQMMfYK9K1"	donation_needs_or_offers_or_volunteering_services
'383138450708250624'	Hundreds dead in #Pakistan earthquake http://t.co/oEc5tjN3ul	injured_or_dead_people
'383516366076379136'	RT @hsaeed92: Blast in #Peshawar in a bus. 17 dead. Whats happening with security of KPK? What is #PTI doing? This is so sad.  :( #Pakistan	injured_or_dead_people
'383636928689864704'	Gilly drops like an earthquake.. #SNL #kristinwiig #earthquake I'm in tears https://t.co/XJh7JV3L0z	not_related_or_irrelevant
'383307360728801280'	@SharmaKadambini Indeed! Terrible human tragedy. What we see on tv is only 40% of the plight of Baloch ppl. #Awaran #EarthQuake	sympathy_and_emotional_support
'383641350002192384'	RT @OxfamInAsia: #earthquake @OxfaminPakistan's local partner rehabilitated water supply scheme, providing water to half the population of …	infrastructure_and_utilities_damage
'383783826108846080'	【#USGS #Breaking】 M 1.9, 77km SW of Manley Hot Springs, Alaska http://t.co/e9yRYUA2kr #PastHour #19 #earthquake #tsunami #prayfromjapan	other_useful_information
'382827662109986816'	#BalochistanEarthQuake relief work + #PoliticalParties + #CivilSociety #NGOs + #Writers r silent and #PMLN issuing press release. #Pakistan	donation_needs_or_offers_or_volunteering_services
'384652260632170496'	RT @removeimmodesty: Floods, Target Killing and now massive #Earthquake. Yet the people of #Pakistan are searching for a #PakistanIdol. #Sa…	not_related_or_irrelevant
'382823728662327296'	#Pakistan #Earthquake: New #Island Emerges in Arabian Sea [FIRST PHOTOS]: http://t.co/xQsEKJ1C8U	other_useful_information
'383874256641077248'	#Earthquake of M 6.8 - 96km NNE of Awaran, Pakistan http://t.co/UanJeJSdfu	other_useful_information
'383336480120135681'	2.0 magnitude #earthquake. 14 km from Watsonville, CA, United States.http://t.co/6PgFlLntmF	other_useful_information
'382873664112590848'	RT @Starseed52: #Sep24 New Island Rises Out of the Sea During 7.8 Earthquake in Pakistan http://t.co/XHXeSdEcd7 #Pakistan #quake #island	other_useful_information
'385025950909333505'	RT @kursed: #Pakistan Air Force dropping relief supplies over Awaran, #Baluchistan - after the devastating earthquake. http://t.co/yNmL9Gvg…	donation_needs_or_offers_or_volunteering_services
'383628781241794560'	RT @DebbiAlmontaser: On this #Friday our prayers for ppl of #Pakistan, #Syria, #Egypt, #Myanmar, #Burma, #Bangladesh, #ColoradoFlood and al…	sympathy_and_emotional_support
'384825462163132416'	【#USGS #alert】 M 1.7, Southern Alaska: September 30, 2013 23:26:09 GMT http://t.co/5hGvklNGEw #earthquake #tsunami #prayfromjapan	other_useful_information
'382902321484951552'	More than 300 killed in #Pakistan earthquake http://t.co/0iRjChJzAE	injured_or_dead_people
'384194705711697920'	RT @etribune: (News) Final warning: Raise salaries or face contempt charges, IHC tells government http://t.co/HCh96SRfAm #Islamabad #Pakist…	not_related_or_irrelevant
'383372648090066945'	#Earthquake M 3.4, 18km NNW of Otra Banda, Dominican Republic: Thursday, September 26, 2013 22:12:43 UTCThursd... http://t.co/vAKfOjK0gI	other_useful_information
'384840730574721024'	#Fajr time in #Karachi Say your #prayers #karachities #Muslims #Pakistan	sympathy_and_emotional_support
'384210584272908288'	#Pakistan doesnt learn u had two earthquakes in less than an week, but they are still bombing.	other_useful_information
'384744523965800448'	1.8 magnitude #earthquake. 30 mi from Alpine, CA, United States.http://t.co/wSUtr3Hf1N	other_useful_information
'382856202020851712'	To the people of #pakistan that wasn't an earthquake...I just turned my vibrator on. So sorry. #finally	not_related_or_irrelevant
'382886756321730560'	"MT @WarCosts VIDEO: ""My mother was killed by a US #drone."" http://t.co/ZmuAmY4bKr #dronestrike #Pakistan #WarCosts #dirtywars"	injured_or_dead_people
'382890506067263488'	there was an earthquake in #Pakistan? wow	not_related_or_irrelevant
'384420515202342912'	RT @haleyreinhardt2: Field hockey... #earthquake #pretty #girls #friends #fhockey #fhockyislyfe #pretzels #lyfe #fieldhockey #booty https:/…	not_related_or_irrelevant
'383454385289719808'	RT @Senator_Baloch: In @BBCUrdu #Balochistan EarthQuake - program NDMA's Military Official Continue to Refuse accepting outside help  http:…	other_useful_information
'384564048412418049'	6.7 #earthquake 133km ENE of L'Esperance Rock, New Zealand	other_useful_information
'384318939209015297'	Deadly bomb blast killed 37 in Pakistan http://t.co/a1eTayjc5C via @allvoices Peshawar Blast #Pakistan #Taliban #TTP	injured_or_dead_people
'383041238506565632'	USGS reports a M0.7 #earthquake 6km WNW of The Geysers, California on 9/26/13 @ 1:29:36 UTC http://t.co/lP30U0S5Xb #quake	other_useful_information
'384781536647606272'	Iranian media says police shot and killed a #suicide_attacker, shortly before entering police #HQ in #Balochistan's port town of #Chabahar.	not_related_or_irrelevant
'384565866764832768'	#Earthquake 4.6 - 48km WSW of Iranshahr, Iran http://t.co/IybuBdn3SZ	other_useful_information
'383993022121123840'	@AzRxs Death nums rises to 400, may ALLAH rest their souls, #earthquake	sympathy_and_emotional_support
'382873220371988480'	"""@SAMAATV: #Pak Army, FC troops continue relief operation in @#quake-hit areas | SAMAA TV http://t.co/UFJudi5jNI #balochistan #pakistan"""	donation_needs_or_offers_or_volunteering_services
'382869280355659776'	I think #NewIsland off-shore #Gwadar cud help #Pakistan make a case in #UN for water boundary extension. Any Experts on #InternationalLaws??	other_useful_information
'382947651219488768'	#Temblor♨ M 4.5, 270km SE of Lambasa, Fiji http://t.co/uwY8WMMcfK #Earthquake #Sismo	other_useful_information
'384190118438772736'	RT @Kostian_V: BBC News - #India PM Singh in 'terror' warning to #Pakistan ahead of talks http://t.co/bepl7DwI2y	other_useful_information
'384658351029616641'	#USGS M 4.5, 26km NNE of Poso, Indonesia http://t.co/SV6cnUgbnf  #earthquake http://t.co/42YFfc1efh	other_useful_information
'384240364111937536'	RT @Tariq_Vaid: #Islam DOES NOT give Permission to attack Minorities. Don't blame or accuse Islam of all these wrongdoings. #Pakistan #Pesh…	not_related_or_irrelevant
'384537625484218371'	QuakeFactor M 3.7, Southern California: Monday, September 30, 2013 04:23:28 UTCSunday, Sep... http://t.co/4w07imFV1E #earthquake, #quake	other_useful_information
'382848052869857281'	A new Island arises after Earthquake #earthquake #ubAlert http://t.co/4hwOu4Nx1P	other_useful_information
'384651800307306496'	A white man's collateral damage is a brown man's holocaust  #redindians #Africa #India #Iraq #Afghanistan #Syria #Pakistan #Libya	not_related_or_irrelevant
'383910715205353472'	Mostly #Earthquake affected area in #Balochistan is under influence of #BLA causing difficulty in rescue process.	other_useful_information
'383870764216504320'	Earth Quake Again In #SINDH nd #Balochistan May Allah Protect Us Ameen	sympathy_and_emotional_support
'383136601456377857'	“At least 328 people have been confirmed dead and more than 450 injured”  Plz. Pray for the victims of #earthquake. http://t.co/EM0Kp2KFoE	injured_or_dead_people
'383835759381602304'	RT @Meher_J: @AP @AFP @csmonitor @NDTV @Ajelive Just In:Se[eratsts Attacked At Army Check Post In #Punjgur #Balochistan, Killed Five Persnl	not_related_or_irrelevant
'382917796352786432'	7.7 on the riktor scale 😔😔 Earthquake powerful enough to create a knew island wow! Allah hu Akbar #Pakistan	other_useful_information
'383469977145049088'	PM Nawaz Sharif Said in #UN that #Pakistan is Responsible #Nuclear Country.  #NewYork #USA #India #Asia http://t.co/npMOcOzFDN	other_useful_information
'383009767653785600'	The mystery of #Pakistan’s new  #quake island... http://t.co/kVqHVBfZNO	other_useful_information
'383180795700989952'	#Salute2PakArmy 4Helping #Earthquack Victims, Song4 #Pakistan Army http://t.co/urSODoBtCi #Earthquake #TTP #Balochistan #Quetta #MayAllah	donation_needs_or_offers_or_volunteering_services
'383362611477483520'	RT @GFarooqi: A glimpse of destruction #EarthQuake #Awaran http://t.co/1kNXIkCB7b	other_useful_information
'383980204298747905'	#NASA satellite images confirm creation of new island after #Pakistan earthquake. http://t.co/3MFCzUXKWu	other_useful_information
'383174769404702720'	#Earthquake Pakistan's National Institute of Oceanography say island a temporary thing It may disappear next monsoon http://t.co/pfwAEoeH1B	other_useful_information
'383586437737635841'	RT @MaryamNaveed4: Malik Riaz offers to reconstruct homes destroyed in earthquake  -http://t.co/UAZsAoRhRb @MalikRiaz_ #MalikRiaz #Pakistan…	other_useful_information
'384983047290253312'	RT @JuD_Cyberteam: Chairman @FIFPakistan is in the #Earthquake region of #Awaran from Day First. #Relief4Balochistan http://t.co/K8GrWavmv6	other_useful_information
'384114311871754240'	#SISMO #Earthquake - Magnitude 4.9 - #SULAWESI, #INDONESIA - 2013 September 29, 00:20:00 UTC: http://t.co/LPir3mBCH6 vía @lastquake	other_useful_information
'382911736824606720'	RT @from	not_related_or_irrelevant
'382906207620841472'	#earthquake M1.6: western Montana http://t.co/wUAzVaPDsB	other_useful_information
'383154954883452928'	Unconfirmed reports that militants have fired rockets at a helicopter flying over region struck by a massive earthquake #pakistan	not_related_or_irrelevant
'383908934622642176'	RT @QasimalirazaAli: Prof. G. Nabi injured by those who are big supporters of international terrorists and some arrested from Punjab uni. #…	injured_or_dead_people
'384042127484674048'	RT @kkfpk: #KKF send relief goods for #Balochistan #Earthquake Victims #ReliefByKKF #MQM #Pakistan http://t.co/GuijdSwSpa	donation_needs_or_offers_or_volunteering_services
'384157488771121152'	#again #EarthObserving #EO #Pakistan Satellite Imagery Shows Pakistan Island That Emergd Aftr Huge Earthquake http://t.co/WLlqKZgXAP	other_useful_information
'383609443721936896'	RT @louis_press: #Pakistan - Aid agency @OxfamGB is planning to help 10,000 people with clean #water, improved sanitation, mosquito nets	donation_needs_or_offers_or_volunteering_services
'384452402801156096'	#BalochistanEarthquake Don't buy lies of Pakistan army, media and fake liberals on twitter. Read &amp; RT https://t.co/XbNkUXw4a6 #Balochistan	not_related_or_irrelevant
'384923877820088320'	RT @CNBCPAKISTAN: Just in: 4 including 3 women killed in #Rawalpindi, Gulistan Colony #Pakistan	injured_or_dead_people
'384223596417392640'	Sunday bloody Sunday. RT@abbasnasir59: Thoughts today with the brave people of #Peshawar #injustice #terrorism #KP #pakistan #bloodshed #RIP	not_related_or_irrelevant
'383964352917012480'	RT @PakMilitaryNews: #Photo: Rescue and relief efforts by Pakistan Army continue in earthquake affected areas of #Balochistan. http://t.co/…	other_useful_information
'384274529725317120'	#NASA Releases Pictures of #Pakistan “MUD Island” Formed by #Earthquake.  http://t.co/4YYniElx3u	other_useful_information
'382814989817364480'	#Pakistan #quake released frozen #methane that cristalised to form a new #island off the coast of #Gwadar http://t.co/RyQ4sDqRMQ	other_useful_information
'382931017230594048'	BREAKING NEWS: #Tsunami warning after 7.0 #earthquake off #Peru coast http://t.co/4F7ZqSCI2m	caution_and_advice
'384237409296064513'	3.6 magnitude #earthquake. 28 mi from Alpine, CA, United States.http://t.co/ENsI4Qd1hu	other_useful_information
'383048084907106304'	RT @AnonymousBaluch: Reports of #Pakistan army having barred #UN aid convoy from traveling to Occupied #Balochistan's earthquake hit areas	other_useful_information
'383865955786694656'	RT @biryaniaddict: The #Meteorological Dept. of #Pakistan says that the #earthquake measured 7.2 on the #Richter scale. #Balochistan #Sindh…	other_useful_information
'383883545875193856'	RT @brranzz: “@BijjarBaloch: @brranzz 20 people have been killed (so far) in NOKJO Mashkay in todays #earthquake @BalaachMarri”	injured_or_dead_people
'383907512288051200'	RT @dunyanetwork: Magnitude 7.2 #earthquake jolts different parts of #Sindh, #Balochistan #Awaran #Pakistan #Dunyatv	other_useful_information
'384278597709467648'	RT @Tearfund: More than 80 people were killed last Sunday when two suicide bombers attacked a church in Peshawar, #Pakistan. http://t.co/EV…	not_related_or_irrelevant
'383929494135767040'	RT @NamingTheDead: Najmiddin Jalolov, one of many Central Asians killed in #Pakistan by #drones. One of few we know anything about: http://…	not_related_or_irrelevant
'384307909988859904'	【#USGS #Breaking】 M 1.1, 4km ENE of Cabazon, California http://t.co/LN9KvUGHbA #PastHour #11 #earthquake #tsunami #prayfromjapan	not_related_or_irrelevant
'383669810334564352'	#Pakistan-#India peace process must help alleviate #Kashmiri sufferings/HR abuses: we can't have Hamlet without Prince of Denmark! @Mushahid	not_related_or_irrelevant
'383836027875774464'	Hundreds die in a 7.7-magnitude #Pakistan #earthquake  http://t.co/zXcCGULBwc	injured_or_dead_people
'383920022214963200'	RT @aurAdil: #India &amp; #Pakistan, #AmanKaLora  Enough said.	not_related_or_irrelevant
'382832580489641985'	God help those people who are suffering because of the quake in #Pakistan.	sympathy_and_emotional_support
'383869149732405248'	RT @harryspudding: Praying for those who got injured in the  #earthquake in Pakistan 🙏	sympathy_and_emotional_support
'383579831063314432'	RT @CapitalTV_News: We will provide every possible support to the #Earthquake victims of #Balochistan: CM #Punjab Mian Shahbaz Sharif. #Cap…	sympathy_and_emotional_support
