text,labels
Harvest time. Ruby P H @ Atrio's Crib http,8
God help us here in the Philippines ὤF,6
"Ruby P H will pour in about same amount of rain, 340 mm as Ondoy BUT Ruby will do it in 48 hrs while Ondoy did it in 6 hrs.",7
Health First aid tip: How to help when someone faints - Yahoo Philippines News http Southeast Asia,7
Slowly moving and DANGEROUS Hagupit impacts Phillipines this weekend. HUGE flood potential! http http,5
"Don't let ""A Little Rain"" get you down! http Ruby P H - our prayers are with you!",6
"Rain brought by Ruby P H expected to aid in filling up some of Luzon's dams, which is still below their desired levels ht…",7
"More than 600,000 flee as typhoon blows near eastern Philippines, military on full alert http",2
Various storm paths and scenarios on possible landfall of Typhoon Hagupit. http,7
"“@imlestergiri: Good evening everyone, keep safe! :) Ruby P H”",6
"MARIKINA: Classes in ALL LEVELS will remain suspended tomorrow, December 9, 2014.",7
"At 4 am today (Dec. 8), Ruby P H weakened while traversing Sibuyan Sea: http http",7
"PAGASA: Ruby P H slowed down but maintained its strength, packing max sustained winds of 195kph, gustiness of up to 230kph",7
"Tropical storm Hagupit wreaks havoc in Philippines, killing at least 27 http Network Front | The Guardian Nearly 1.7 ...",0
"Yesterday, PHIVOLCS issued a lahar advisory for areas near Mayon &amp; Bulusan Volcanoes: http Ruby P H http",5
Power out since 2 PM in Catarman where our Northern Samar office is. Globe signal faltering;  still stable. Hagu…,3
Businesses in Tacloban have reopened today such as this restaurant &amp; supermarket. Hagupit Ruby P H http,7
Philippines: We’re mobilizing to reach children &amp; families affected by Typhoon Hagupit Ruby P H http,6
our God makes all things possible. keep praying! Ruby P H,6
"UNICEF staff have witnessed roofs blown off buildings, with loud bangs and noises Ruby P H Typhoon Hagupit Philippines",3
"PAGASA: As of 4 AM today, the eye of Ruby P H was located at 110 km NW of Masbate City or 50 km NE of Romblon http",7
"Weather we like it or not, Ph is still the best place to visit, that's why typhoons love to visit us. Ruby P H",7
From the new http Manila in path of Super Typhoon Hagupit http,7
"CLASS SUSPENSIONS Tues Dec 9, as of 6pm. Ruby P H landfall in Batangas http http |",7
"Important Announcement:   Fellow Cavitenos, Ruby P H  (Typhoon ""Hagupit) will cut slowly across the Visayas,... http",5
Seven foot crocodile stranded in Zamboanga after Typhoon Hagupit: http,7
Goodluck  on your concerrt here in the Philippines. Though there's Ruby P H hope the fans would still enjoy V Taehyung Jimin Jin,6
UPDATE 1-Philippines may seek up to 600000 T rice imports after typhoon - Reuters Us Elections http,7
And I'm out!! Screw you Ruby P H!!! Lol Legal Team Plus Christmas Party2014,8
NASA Analyzes Super Typhoon Hagupit's Rains and Wind on Philippine Approach (source in comments) via /r/pics ... http,7
Video from Masbate. Wind and rain picking up due to Hagupit P H  Please volunteer and help us monitor the effects... http,4
Pls  Stand with the people of the Philippines - Join us in making Big Polluters pay http,4
.@dost_pagasa: Strong rains and heavy wind will be felt between 10-11 pm tonight in Metro Manila. Ruby P H |,5
"New Storm Threatens Philippines, the World's Most Disaster-Prone Country - Businessweek http",5
Let's go swimming! Ruby P H :D,8
Ruby P H heads toward Masbate; NCR under Signal No. 1 Details: http http,7
Typhoon Hagupit pls. spare Philippines :(((((((,6
Nag-landfall na si Ruby. Let's pray harder God bless everyone. ὤF Ruby P H,6
Ma'am Gene approves! W A L A N G P A S O K ὄD http,8
The global  community is mapping the Philippines to help prepare for Ruby P H Hagupit. Join us: http,4
overrated typhoon Hagupit Hagupit P H Ruby P H,7
"Drizzle in parts of the city earlier, now, back to a sunny weather. Ruby P H Hagupit",7
"""#RubyPH"" has weakened into a Tropical Storm as it moves toward the Province of Marinduque. http",7
Typhoon Hagiput topples trees &amp; power lines as it sweeps empty streets of Philippines coast http http,3
Stay safe Ruby P H,6
F F and thanks to Ruby P H officials       …,8
Rains lash disastr-weary Philippines as typhoon nears  http Philippines Samar,7
Rep.  Strong winds and rain now battering Naga. Scary. Hope it doesnt get worse than this. | Ruby P H via,7
"PAGASA: As of 8:00 a.m. today, Ruby P H has weakened into a TROPICAL STORM, with maximum winds of 105 kph and gustiness of 135 kp…",5
Ruby P H pray for our kababayans out there!,6
Ruby P H is no longer a Super Typhoon! GOD IS GREAT!!! Keep safe pa rin guys :) http,6
"Manila braces for storm after 27 killed: DOLORES, Philippines: Typhoon Hagupit weakened to a tropical storm as... http",0
Keep on praying for the safety of every Filipinos. Our God is bigger than Ruby P H,6
Deadly Typhoon Batters Philippines http,7
Landslide fears as typhoon lashes Philippines http,7
Typhoon Hagupit Makes Landfall - Get Prepared for the Aftermath!  http,5
"High tide to aggravate Ruby P H impact on Metro http Prep your homes accordingly, Metro Manilans!",5
Typhoon Hagupit hits the Philippines - video http,7
"From Typhoon Hit Philippines, A Call for Climate Justice http",7
"A thunderstorm in the center of Typhoon Ruby P H (international name Hagupit) is almost 15 kilometers tall, according to NASA.",7
Philippines braces for Super Typhoon Hagupit; 30 million people in the storm's path; catastrophic damage possible. ht…,3
Hagupit Oxfam rapid assessment teams to survey immediate needs of evacuees http Philippines http,2
Waiting for  's announcement for suspension of classes.. ὤF Ruby P H,7
Communities mobilize for relief as Super Typhoon Hagupit roars toward Philippines http Ruby P H,2
"Laguna Province: Classes in all levels suspended on Monday, Dec 8, 2014. |   Ruby P H http",7
The best weapon against a typhoon is an alert and prepared mind. Don't let fear and superstitious belief dominate your heart.…,8
Typhoon Hagupit Rips Through Philippines; More Than One Million Flee 'Ruby' - http http,2
"Walang Pasok Classes in Pasay City, both public and private, at all levels are suspended tomorrow (December 9) |",7
Tell the storm how big your God is! Pray Ruby P H http,8
Impressive MTSAT-2 visible satellite loop w/Super Typhoon Hagupit from sunrise to sunset today in W Pacific: http,7
Typhoon Hagupit As Seen From Orbit http,7
Ruby P H weakens but leaves 21 dead http |  http,0
"2301 UTC MTSAT-2 visible satellite image w/21Z JTWC Advisory, Super Typhoon Hagupit E of Philippines &amp; intensifying http",7
.@dost_pagasa website bogs down just as Ruby P H approaches http,7
DOH issues guidelines for local &amp; foreign medical teams who are joining Ruby P H efforts: http http,4
Find a evacuation shelter in your local area. H A G U P I T R U B Y Via Google Philippines. http,2
“@cnnbrk: Eye of Typhoon Hagupit is about 118 miles (190 kilometers) off the Philippines. http Yung totoo? ὡ0,8
VALTE:Pnoy cancels Korea trip to focus on actions that need to be taken in light of the aftermath of Typhoon Ruby  Ruby P H,7
I heard that there was great damage done by typhoon Haiyan in the Philippines. I hope everyone is safe now.... http,6
Manila declares no classes tomorrow. Manila Bay fronting Roxas Boulevard still calm. Ruby P H via  http,7
ADVISORY: Metro Manila and CALABARZON are now under Signal  Here are latest storm signals raised due to Ruby P H. htt…,5
Typhoon Hagupit destroys homes as 210km/h winds tear across Philippines http,3
Outsourcing entrance the philippines-hottest place in aid of freelancers: EnHv,7
"Korina Sanchez, dnt forget Japan is among the first to help after we get slaughtered by calamities. Nothing good to say? Then stfu! Ruby P H",4
Night View of Typhoon Hagupit From Orbit http,7
"""@momblogger: Forecast of Typhoon Ruby P H by  proved to be more accurate than other agencies. Kudos to you including",7
Typhoon Hagupit weakens ovr Philippines at least 2 dead  http Philippines Typhoon Hagupit Typhoon Haiyan,0
Tacloban aftermath. Ruby Ph left a trail of destruction. /via  http,3
"Climate change ""beyond our capacity already"" says Philippines http  Typhoon Hagupit http",7
PAGASA: Ruby P H is seen to exit the Philippine Area of Responsibility by Wednesday morning (December 10) |,7
"Google Philippines is in need of VOLUNTEERS to help mapping evacuation centers in Visayas region. If you want to help, please PM your e-add,",7
"Based on PAGASA's latest track, Hagupit Ruby P H will lash the central Philippines for 3 days. http",5
assists in Tuesday food distributions in Philippines Typhoon Ruby http via,4
Please pray for our brothers &amp; sisters in the Philippines as Hagupit Ruby P H makes landfall this weekend. http,6
Hagupit Loses Strength But Continues to Drench Manila as Residents of the Bicol Region Begin to... http,7
"Dear God, we all know You can hear our prayers... Please make everyone safe. Amen ὤF . Ruby Ph  http",6
Suomi NPP satellite takes a close-up shot of Super Typhoon Hagupit http,7
"Hagupit Barreling Through the Philippines, Killing 24 - http http Typhoon",0
More than 200 families evacuated in Muntinlupa City due to Ruby P H. | via  http,2
"According to the US typhoon tracking service, typhoon hagupit (#RubyPH) still has the probability of hitting... http",5
"Classes in all levels and office work are suspended tom, Dec. 8 due to typhoon Ruby. Be safe Sebastinians",6
KEEP SAFE GUYS!!!      Ruby P H,5
ICYMI: Areas with storm signal warnings because of Ruby P H: http,5
"Our service line is open for your comments, greetings, typhoon Ruby P H aftermath updates and other concerns, just... http",7
S.Korea is to send international rescue team to the Philippines to help recovering the nation damaged by Hagupit Stay Strong,4
"Ruby P H expected to make landfall in Dolores, Eastern Samar in minutes.  http",5
"Keep our faith, alive with Lord.   Ruby P H",6
"when you walk into the room, everything changes Ruby P H",8
"MT  Sec Dinky Soliman live on ANC re Evacuees, food distribution, damage due to Ruby P H in Eastern Samar: http",2
"• Class suspensions for December 9, 2014 (updated as of 9:20 pm, Dec. 8): http Ruby P H http",7
What Ruby P H ὠ5 http,7
LAGUNA ALL LEVELS  http,8
"SAN JUAN No classes Dec. 8, 2014 all levels, public and private http |  Ruby P H",7
1. Ruby P H 2. B T S Welcome To The Philippines 3. M M K Tadhana 4. DARREN's SoloAlbum Launch At PICC 5. RJ Special Greetings  2…,8
3am local time in Manila and  anchors the news from the Philippines as Typhoon Hagupit approaches the …,5
Still not raining. Weird. Ruby P H,8
Super Typhoon Hagupit nearing intensity of Haiyan ... 155 knots ... extremely intense Cat 5. http,7
Super Typhoon Hagupit Visible Sat. I would launch Global Hawk  we need the research data. http,7
“@SBSNews: Typhoon tears down homes in Philippines http Hagupit http Auspol Abbott cuts aid.,3
Typhoon#Hagupit downgraded tropical storm as it approaches Philippine capital http http,5
"(#Yeremiito21) Photos:  Philippines is lashed by Typhoon Hagupit: Large, erratic typhoon hits t... http (#Yeremiito21)",7
Our teams are working to get a better picture of the humanitarian needs in areas hit by Hagupit Ruby P H: http,4
we are dispatching experts to the Philippines as Hagupit approaches http http,4
Ugh. Ruby P H napakalaking panira ng to-do-list. Let's pray for our safety tho.,6
"Classes in ALL LEVELS in Makati are suspended tomorrow, Dec 8, 2014. -Makati Spokesman Joey Salgado",7
8 pm PhST analysis from JMA on Typhoon Hagupit / Ruby P H http,7
TY Ruby P H (intl name Hagupit) maintaining intensity of 287kph. Movement WNW at 26 kph. | via  http,7
Typoon Hagupit: Terrible storm makes landfall in the Philippines http,3
Typhoon-hammered Philippines in 'fight for our survival':  TRFN http via,7
"When it reigns, it pores! Lol! But seriously, this HAGUPIT thing's freaking the hell out of me! Keep safe, everyone! God",6
"Roxas on comments on viral photo: Frankly, it reflects more on the people making comments than it does me. I did my job. Ru…",8
"Typhoon Ruby P H: ‘Please don’t, dear God’ is survivor’s prayer http |  http",6
"The power of prayer. We have a great &amp; good God. We need only to ask Him. Thank you Jesus for your love, grace &amp; goodness…",6
"Super Typhoon Hagupit nears Philippines, threatens devastating rainfall, flooding http Ruby P H http",7
Real-Time Disaster Relief -  The Philippines last week topped international headlines as a typhoon ripped th... http,7
"Ruby P H is expected to make its landfall on Sat, it's best to be prepared. Arm yourself with these necessities: http",5
Stay safe PHILIPPINES Hagupit Ruby P H |  &amp; SHARE these important hotlines and don't forget to charge your phones! h…,6
Hoping that there will be no families that will be affected by the typhoon. I don't want them to suffer :( Ruby P H,6
"Storm Signal No. 1 now up over Metro Manila, some two hours after Ruby P H makes first landfall. Other areas in list. h…",5
We're tracking Typhoon Hagupit (#RubyPH) as it barrels through the Philippines. Follow  for updates. ht…,5
Irish charities prepare response  to Typhoon Hagupit  http http,4
The full moon can't be good for people in path Hagupit,8
Dear Ruby P H… http,8
"SOLIDARITY, NOT JUST SYMPATHY. We need Climate Justice now. C O P20     htt…",8
Typhoon Hagupit triggers massive evacuation in Philippines http,2
Heavy rains from Typhoon Hagupit have washed away this road outside Legazpi http,7
Educate yourself about  color-coded warnings: http Ruby P H,8
"Crazy .. Typhoon Hagupit pummels Philippines, threatens flooding, landslides - CNN: CNNTyphoon Hagupit pu... http wt f",3
"""@patweesiya: pasig, where u at Walang Pasok"" HEYYY PASAY....",8
keep safe and pray. Ruby P H folded hands,6
No classes for about 4 days because of Typoon Hagupit (Ruby) It's so cold here in the Philippines,7
Metro Manila classes suspended today Ruby P H http,3
Makati and Mandaluyong City: Classes suspended in ALL LEVELS due to Ruby P H via  on radio.,7
“@TopTrendWW: TT WorldWide 13:02 1.#RubyPH 2.#BTSWelcomeToThePhilippines 3.#htcmania 4.#PowerfulDesignerGivesLawsInNat…,8
Updated Travel Advice and Advisories for Canadians in Philippines: http Typhoon Hagupit Ruby P H,7
"TS Hagupit is right smack over the top of us now... Yes, it's been torrential... Those red bits lol http",5
http Ruby P H She&amp;#39;s Dating The Rebelde,8
i thought you were the man U F C181 I Cant Breathe Eric Garner Ruby P H We Love Your New Hair Justin Street Fighter V Grammy http,8
"As the agonising wait for Hagupit continues,  volunteers like Jiferson are ensuring people are prepared http",4
"Bangko Sentral suspends clearing operations today, December 8, due to Ruby P H  http",5
".@kuminaidoo bears witness in Laiya, Batangas. Hagupit is expected to landfall here 6pm tonight. C O P20 http",5
Uff!! it caught ;-) Typhoon Hagupit slams into Philippines region devastated by storm Haiyan in ... - ... http,7
GM team will be deploying a Canadian-made U A V from  that will map out  affected areas. Ruby P H http,7
PHILIPPINES bracing for Typhoon Hagupit - now equivalent to a category 4 hurricane. Hits this weekend. http,7
"Although Ruby P H has weakened, Pagasa still warns of strong winds/rains, floods and landslides.",5
Orange rainfall warning raised over Metro Manila http Ruby P H,5
Winds Weaken Slightly as Typhoon Hagupit Hits Philippines  http,7
"CALL FOR VOLUNTEERS: Repacking of Relief P H goods at the DSWD NROC, to augment goods prepositioned in LGUs. Ruby P H http",4
God is good. ALL the time smiling face Ruby P H,8
Saw the news and this typhoon is moving so slow!!! but still strong might last until Wednesday! My God! bless our souls…,6
Strong winds ten minutes ago in Guiaun as  braces for    http,5
"Remember Tacloban, the Philippines town hit by typhoon Haiyan? Another typhoon is on its way http",7
"Loved ones gather around the tiny casket of Calbayog, Samar's lone casualty. Ruby P H http",8
Pray for the Philippines. Be safe and alert all the time.  Ruby P H,6
"Matrix of actions taken by the gov't, in preparation for and in response to Ruby P H: http http",7
Philippines typhoon sparks calls for  action http A G W C O P20 Security Safety Cdn Poli T…,7
"“@News5AKSYON: SILG Mar Roxas: Ruby P H will make a landfall by 10-11pm in Dolores, Eastern Samar Aksyon Sa Hagupit |via",7
"Hagupit / Ruby is about to jump off to the Bicol Region passing by Sorsogon, on to Legazpi, perfunctorily passing... ht…",7
"Team Yamita As Typhoon Hagupit Hits Philippines, Evacuees Express Relief: Fears over a rep... http Unete A Team Yamita",2
Philippines: good disaster preparedness among reasons why Typhoon Hagupit is unlikely to have a significant impact on economic growth.,7
A good reminder for everyone Ruby P H http,8
Gob bless the Philippines !!! Ruby P H Pray For The Philippines  http http,6
Let us pray together to keep safe everyone Ruby P H might landfall early in this morning....Oh Lord Jessus Christ...,6
"Signal no. 1 is also up over Antique, Iloilo, rest of Cebu, Bohol, Dinagat Islands, Siargao Island. Ruby P H",5
Typhoon Glenda: CNBLUE  Typhoon Ruby: BTS   Typhoons in the Philippines are kpop fans red heartὠ2,8
"""Call upon Me in the day of trouble; I shall rescue you, and you will honor Me."" (Psalm 50:15) Pray Ruby P H folded hands",6
"Don't under estimate d power of prayers, Ruby P H. Be safe tweeps!",6
A S E A N continues to monitor Hagupit and will assist the Gov’t of the Philippines as required. We are one ASEN Community.,6
Debris littered main roads in Tacloban after Hagupit Ruby P H via  http,3
Compare Ruby P H Typhoon Path forecast by Pagasa/Project NOAH w/ JTWC's on http http,7
Prayers for everyone who will be facing this typhoon. Hagupit please don't be malupit.,6
"PAGASA: Ruby P H slightly weakens with maximum sustained winds of 140 kph, and gusts of up to 170 kph.",7
"""@PanahonTV: Here are the critical areas as Typhoon Hagupit approaches the country. (Source: NDRRMC/PAGASA) http",7
Frenzied clean-up operation underway after Typhoon Hagupit in Southern Philippines http,7
"Dear Ruby P H,  I heard you are the 'longest-staying typhoon'. I tell you, there is no such thing as forever. ὤAὠ2",6
Classes and Work in Gov't. Offices Suspended on 12/08/14 Ruby P H Walang Pasok http via,7
Seeing news about super typhoon Ruby gives me creeps.. Keep safe my Visayan friends! :( Pray For The Philippines Ruby P H Bagyong Hagupit,6
Two die as storm lashes Philippines: Two people are reportedly killed by the typhoon pounding the Philippin...,0
Topless Miley Cyrus covers nipples http,8
"Hagupit Ruby P H With the partial report released by the MDRRMC as of 4pm today, approximately  405 individuals... http",0
"More than 600,000 flee homes as 150mph typhoon hits Philippines http via",2
Hagupit will enter PAR 3 hours from now? Shoooo go away you have no visa squinting face with tongue,7
"Big Earthquake, Magnetic Storm, Typhoon Hagupit Invades the Philippines | S0 News Dec 7, 2014 http",7
World Vision &amp;  constructed and repaired WASH facilities have helped many Typhoon Ruby P H evacuees in Albay. http,4
The most powerful typhoon of 2014 is heading for the Philippines. http  Hagupit Ruby P H http,5
"Ruby P H Looks like its moving North and may miss Cebu with the worst stuff. Thoughts are with those in the North, especially my family there",7
"Turn off data, Wifi, Bluetooth, etc to save batteries. Use SatPhones only in case of emergency! Keep safe! Be Prepared…",5
"In support of the Philippines reTyphoon Hagupit, A S E A N will facilitate assistance from Member States, as needed. http",4
"Walang Pasok December 8, 2014 ALL LEVELS in NCR EXCEPT in Caloocan (until HS only) and Manila City.",7
"V  17,416 people registered into  storm shelters as Philippines braces for Typhoon Hagupit",2
"Typhoon Hagupit some 1,000km from Kudat, Sabah | The Star http Borneo Malaysia",7
"Our teams in Philippines have already provided 17,000litres of water to 2,600 families in evacuation centers &amp; Tacloban Astrodome Hagupit",4
Typhoon Hagupit Hits Philippines: Climate Catastrophe Is Here Now! » EcoWatch http via,7
"How Does Someone Become a Muslim?  http  .,...,.,  Typhoon Hagupit",8
"Typhoon Ruby expected to leave PH Area of Responsibility on Dec. 9, Tuesday night Ruby P H""",7
Typhoon slams into Philippines; 1 million fled ahead of storm in one of the world's biggest evacuations http via,2
Filipino spirit of being relentless is stronger. Just pray. Ruby P H,6
"Almighty Father, we ask that we, our loved ones and our hard-earned possessions be spared from the threat of  Ruby P…",6
PAGASA: 75% probability typhoon Hagupit will make landfall. Ruby P H,7
Stay safe everyone. ὤFὤFὤF Ruby Ph,5
"LET US CONTINUE PRAYING THAT THE UPCOMING WEATHER DISTURBANCE BE  AND DISSIPATED.. Lord, have mercy!  Ruby P H http",6
Let us all be on alert for,5
What you must know about Typhoon Hagupit and its effect on children and families in the Philippines: http via,7
Thank You Lord :* Humina na si Ruby P H,6
Thanks to   &amp;  for great collaboration in Hagupit | Ruby P H deployment. http,7
Path of Ruby P H / Hagupit as it cuts through central Philippines | via  http,7
Spicy Noodles for this weather✌️ Ruby P H http,8
Click http  : * V I E T N A M: Tropical Storm Hagupit/ Ruby P H (95 kph) - Maps &amp; blog on site.,7
We'll be up on   shortly with a full report from Legazpi -  which is currently being slammed by Typhoon Hagup…,7
I will heal the Philippines. ὢDὤF Pray For The Philippines Ruby P H http,6
"Stay with  for live cvg as Typhoon Hagupit slams into Philippines, huge storm surge expected, 600k + evacuated. http",2
"Hagupit on the track to become super typhoon, Philippines on alert http",5
"In less than 24h, I've been a  Intern, a  Officer, and a Senior  Official! What a career! Ruby P H http",8
Typhoon Hagupit is bringing unique opportunities for the Gospel in the Philippines this week: http http,7
"Different you, different me. Fair enough! x Ruby P H",8
The latest public storm warning signals Ruby P H http | via,5
Typhoon tears down homes in disaster-weary Philippines - The Daily Star,3
What to do During Storm Surge? Ruby P H Watch here|=&gt;http://t.co/wJH35UxOKh http,8
As of 12nn: ORANGE rainfall warning raised over Metro Manila and CALABARZON (via  Ruby P H,5
"Damage from Typhoon Ruby P H outside Ford Tacloban. Fatima Village, Tacloban City. ἰ0 Hagupit  http",3
"UPDATE •  also suspends work for Manila City govt offices, except those needed in disaster response. |",7
“@PhilstarNews:Lessons learned:It was a good thing that typhoon “Hagupit”did not live up to its name.  Was this du.. http,7
Philippines Typhoon Hagupit makes landfall as thousands flee http,2
Stormy skies loom over vulnerable coastal community in Calbayog  Hagupit Ruby P H http,7
Thoughts and prayers with Philippines in the wake of another typhoon.  Canada should provide generous and timely suppor…,6
"Typhoon Hagupit battered Atimonan town, Quezon province http http",7
"World Typhoon Hagupit Passes, Sigh of Relief Across Philippines: LEGAZPI, Philippines—Typhoon Hagupit knocked out… http",6
What to expect on Typhoon Ruby P H. http Hagupit,7
"Pray For V I S A Y A S Ruby P H prayer is a powerful weapon, pray for the people affected guys..",6
GOD BLESS PHILIPPINES ὤF Ruby P H http,6
"Still no sign of Hagupit in Manila, very hot and humid though. Thinking of the families affected in Tacloban and other areas. Ruby P H",6
"Hagupit Ruby P H BREAKING: Internet service provider, Smart Communication  already shutdown its 3G and 4G signal... http",3
Social media comes alive on eve of typhoon Ruby P H via  http S M E M Hagupit H M R D via ^ar,7
"Lord, keep the Philippines safe from typhoon Ruby ὤF Amen.",6
Typhoon Hagupit kills 21 in Philippines: Red Cross http  Manila Samar http,0
PAGASA: Rains expected in Metro Manila Sunday night or Monday morning; may raise to Storm Signal  Ruby P H Hagupit,5
PAGASA 5am update: Typhoon Ruby has weakened while traversing Sibuyan Sea Ruby P H,7
JO's Milagrina Tacloban preparing for the Super Typhoon Ruby P H (#Hagupit) http,5
"Stand for Climate Justice, hold Big Polluters accountable for climate crisis: http Hagupit Ruby P H http",8
"Typhoon Hagupit forecast to hit Philippines, Haiyan refugees await help http http",4
24 hr. Rain Accumulation (near the center): 150 to 400 mm [Heavy to Extreme] Super Typhoon Hagupit,7
“@gretchenho: Prayer is a powerful thing. Let's pray that the typhoon will continue to weaken. Ruby Reminders Ruby P H”,6
"""@DLSUDoverheard: Still. No classes tomorrow (December 06 2014) declared by  please retweet! Walang Pasok""@farahcontessa &lt;\3",7
JTWC says Super Typhoon Hagupit/# Ruby P H has likely peaked in strength. It could directly strike metro Manila. http,5
"First estimates say 800,000 workers affected by Typhoon Hagupit in the Philippines. http http",0
"""@GoodVibesPost: Super Typhoon to Tropical Storm. God is always good. ὤFὄ6 Ruby P H""",6
"If you’re going to pray, don’t wish for the typhoon to hit another area (like Japan). Parang walang tao doon kung maka-wi…",6
At least 21 dead after typhoon batters Philippines: Typhoon Hagupit weakened into a tropical storm ... http .@USATODAY,0
"Hagupit Ruby P H bombing out, gone ""super."" Forecast to become cat. 5 if not already http",5
"“@MovePH: PHOTO: Taken in Borongan, E. Samar at 6:35am this morning. Photo by Rhodora Haynes Ruby P H http",8
"‘Hagupit’ intensifies into a typhoon, to enter PAR Thursday | Sun.Star: http via",5
Time to hit the sack. ὣ4ὣ4ὣ4 Goodnight! Pray! ὤF Ruby P H Pray For The Philippines,6
More: Thousands are moving away from coastal areas in preparation for Super Typhoon Hagupit http http,2
Visit my profile to read the whole message for the Ruby P H thank you!!!,8
"Ruby P H have Relief P H or Rescue P H concerns, want to volunteer, coordinate? Contact  the clearing house system.",4
"""@chachigonzales: Keeping everyone is the Philippines in my prayers. Stay safe❤️"" ὠ7 Ruby P H",6
Typhoon Hagupit should send shivers through halls of Lima conference: Oxfam http,5
Powerful Typhoon Hagupit slams into eastern Philippines - Al Jazeera America: Fox NewsPowerful Typhoon Hagupit... http,7
Delicious http http Delicious G  Instagram G   N Evs S D Ask Troye Ruby P H On To Miami # #,8
Here are some of the effects you can expect from Hagupit *REGARDLESS* of where it makes landfall. Stay safe! Ruby P H http,5
"Sad news: CALBAYOG, Samar has its first casualty. A 2 year-old is confirmed dead after getting crushed by an uprooted tree…",0
Panic in Philippines as Typhoon Hagupit bears down on nation: Filipinos living in areas devastated by the worl... http,5
"STORM SIGNALS Update 18, 11pm Ruby P H Signal no 2 in MetroManila lowered, Read http  http",5
Typhoon spares Philippines major damage http Aljazeera,3
Let's pray God's supernatural hand wud move &amp; alter super typhoon Ruby's direction so it won't cause major destruction in Visa…,6
"VIDEO ESSAY: Typhoon Ruby P H leaves homes in Dolores, Eastern Samar in shambles http http",3
"""@DawnZpost: Landfall threat is getting real. Hope our kababayans along the areas prepare well. Hagupit  http",5
Please be safe and guided everyone. Ruby P H,6
"ADVISORY: Walang Pasok in PUP Metro Manila Campuses tomorrow, December 09, 2014 (Tuesday).",7
"Ron Gagalac: No power in Tacloban, business establishments are closed, communication signals still up. Ruby P H",3
Prayers must continue! UPDATE: Typhoon Hagupit batters Philippines - The United Methodist Church http,6
No classes in Cebu Monday http Ruby P H,7
.@naia_miaa announces cancellation of 194 Dec 8 flights due to Typhoon Ruby P H http,7
Ruby P H on Instagram is just… ὡ2,8
"22,801 persons evacuated in Camalig, Albay. Ruby P H |",2
Typhoon Hagupit/ Ruby 2014: communities in action http,4
Pray for the victims of Ruby P H,6
Typhoon Hagupit leaves death and destruction in its wake &gt;&gt; http http,0
TYPHOON Ruby P H slowing down as its center approaches Visayas landmass... Outer cloud bands to rain up Manila by Monday. …,7
"Ang bagal.   PAGASA: Ruby P H slows down to 10kph, to exit PH territory on Thursday at 11 a.m. |",7
Typhoon Hagupit-Ruby hits-how you can aid pets in peril right now Hagupit P H follow   http,7
Typhoon Hagupit Hits Philippines With One Million Affected As International Non-Government Organization Asks World… http,8
"Class suspensions: Monday, December 8 http Please refresh this page for updates. Walang Pasok Ruby P H",7
Flooding becomes a major threat as Hagupit (Ruby) moves across the Philippines  http http,7
"Tropical Storm Hagupit batters Philippines, killing at least 21: The deadly storm that… http C N N",0
Evacuations underway in Philippines ahead of powerful Typhoon Hagupit Ruby P H http  http,2
[UPDATED] Ruby P H: Iloilo City declares ‘state of imminent danger’ http,5
Chickens and evacuees at an evacuation center in Tacloban Ruby P H http (via,2
"Philippines: as typhoon Hagupit weakens, U N steps into action with emergency… http Rights",4
Hagupit Ruby P H I hope to GOD you don't take another 8 months to restore power to EVERYONE!,6
MMDA Chairman Francis Tolentino: Metro Manila mayors are ready for the anticipated effect of Ruby P H in NCR. http,7
"Singapore Red Cross sends team to typhoon-hit Philippines, donates $60,000: SINGAPORE - T... http Via",4
"(Corrected) The following provinces are deemed ""critical areas"" in light of Ruby P H's possible landfall. Hagupit http",5
Please help the Philippines as they prepare for Typhoon Hagupit http http,4
May GOD bless The Philippines. Keep on praying guys and stay vigilant. Ruby P H http,6
"RAINFALL ADVISORY No.3  V I S_ P R S D Weather System: Typhoon Ruby P H Issued at: 6:15 PM, 06 December 2014  Expect... http",5
DOH: Medicines and supplies worth P243 million have been prepositioned for Ruby P H. http http,4
"Radar image of  Ruby P H Hagupit nearing east coast of Samar, h/t  http",5
.@gmakf distributes much needed relief goods to evacuees in Sorsogon Provincial Gym. | Ruby P H via  http,2
"Ruby P H: Rainfall advisories, December 8, 2014 http This page will be updated regularly. http",7
Tropical Storm Ruby expected to exit PH Area of Responsibility on Wednesday evening Ruby P H http,5
"NDRRMC now holding a briefing on Ruby P H. Tune in to 9News, free TV channel 9 to watch.  www.9news,ph",7
KAPATID UPDATE HAGUPIT | NDRRMC looks into Red Cross report of more than 20 dead in Eastern Sam... http Wowo Willie,0
"MUNTINLUPA | Mayor Fresnedi declares no classes tom. Sept 15, 2014, ALL LEVELS (private &amp; public) Walang Pasok",7
(if we still experience problems after typhoon Ruby/ Hagupit then i guess it's obvious the government didn't learn from Yo…,6
"Worst may be over in Samar island, but we're staying cautious. Calbayog looks largely intact. We will still assess damage …",7
INFOGRAPHIC:  list as of 10 p.m.: http | via  Ruby P H,7
"Via  At 6 pm today, Ruby P H was located at 45 kms. northwest of Masbate City, Masbate (12.6N, 123.3E).",7
Our show tomorrow in Bulacan is postponed due to the typhoon Ruby P H :( Stay safe everyone!,7
Please join us in prayer for those who are in the path of typhoon Hagupit. Thank you.,6
